#"+ESI Scan (7.951-10.604 min, 161 Scans) Frag=175.0V sk_vip_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
736,1141.8936,584.617004394531
737,1142.2256,493.323364257813
738,1142.5599,598.120849609375
739,1142.8899,928.244750976563
740,1143.2205,1172.44250488281
741,1143.5578,1184.17858886719
742,1143.8871,872.062316894531
743,1144.2173,670.972106933594
744,1144.5605,563.287170410156
745,1144.8911,470.006317138672
746,1147.8899,665.218139648438
747,1149.2253,3782.05200195313
748,1149.5588,3326.34545898438
749,1151.2252,641.498901367188
750,1151.5618,567.948486328125
751,1153.5576,517.2509765625
752,1153.8909,493.648223876953
753,1154.2220,518.0478515625
754,1157.2220,591.504760742188
755,1159.8939,646.236328125
756,1160.2275,581.168762207031
757,1160.5634,559.850524902344
758,1160.8941,454.723999023438
759,1161.2273,387.171997070313
760,1161.5613,395.684509277344
761,1161.8891,397.584197998047
762,1162.2228,392.679229736328
763,1162.5606,402.690490722656
764,1166.5594,418.358245849609
765,1168.5624,553.148803710938
766,1168.8975,432.195617675781
767,1169.2304,435.060180664063
768,1169.5700,421.427062988281
769,1169.8998,372.131256103516
770,1170.2279,316.664703369141
771,1170.5650,282.667266845703
772,1170.9064,268.887908935547
773,1171.2362,286.587219238281
774,1171.5737,293.529479980469
775,1175.2335,406.454681396484
776,1175.5666,373.572357177734
777,1175.9000,261.678100585938
778,1177.5645,301.552673339844
779,1179.5729,231.69221496582
780,1183.6625,279.260101318359
781,1184.6209,187.696762084961
782,1188.5896,246.299331665039
783,1190.5984,283.007446289063
784,1192.9243,312.716735839844
785,1193.2525,315.601135253906
786,1193.5871,343.624084472656
787,1193.9182,279.405975341797
788,1196.2527,230.795852661133
789,1198.6135,275.857543945313
790,1202.5969,347.816467285156
791,1202.9191,261.639312744141
792,1203.2354,242.93196105957
793,1203.5907,231.641998291016
794,1205.6034,316.876129150391
795,1205.9261,275.453674316406
796,1206.2416,269.40869140625
797,1206.5891,246.454788208008
798,1206.9251,207.332794189453
799,1211.6237,700.272033691406
800,1212.1737,386.6142578125
801,1212.6166,278.428802490234
802,1213.6047,291.591857910156
803,1213.9276,279.478546142578
804,1214.2540,278.331909179688
805,1214.5974,253.018157958984
806,1215.5952,201.681564331055
807,1216.5730,302.584014892578
808,1216.9538,283.341003417969
809,1217.6156,276.399383544922
810,1218.6258,252.679931640625
811,1222.4941,348.130676269531
812,1223.2362,266.263092041016
813,1223.6050,238.545150756836
814,1227.6309,298.3203125
815,1230.2518,260.124267578125
816,1232.6199,339.833374023438
817,1233.2031,289.801727294922
818,1233.6047,317.656219482422
819,1234.6002,217.866882324219
820,1236.6193,249.566589355469
821,1237.2015,209.867645263672
822,1237.6133,223.166564941406
823,1242.6428,278.490905761719
824,1243.2151,260.172637939453
825,1243.6190,270.469055175781
826,1245.6586,777.716247558594
827,1248.6353,239.950668334961
828,1250.1857,315.343933105469
829,1250.6307,337.8603515625
830,1251.1473,505.316192626953
831,1251.6317,239.394683837891
832,1252.6141,275.548828125
833,1252.9303,266.586730957031
834,1253.2455,266.908752441406
835,1253.9377,554.579650878906
836,1256.6459,474.788635253906
837,1256.9169,327.218078613281
838,1257.2001,336.337829589844
839,1257.6387,318.098205566406
840,1258.2318,307.312438964844
841,1258.9401,401.613708496094
842,1262.6277,457.130310058594
843,1262.9271,286.603271484375
844,1263.2145,286.117584228516
845,1263.6284,254.213836669922
846,1264.6320,270.905059814453
847,1265.2150,235.033340454102
848,1265.6229,253.025817871094
849,1266.6226,228.827926635742
850,1267.9418,651.768859863281
851,1271.6288,461.548706054688
852,1271.9253,319.518951416016
853,1272.2055,361.355285644531
854,1272.6393,338.510345458984
855,1273.6590,624.0478515625
856,1274.6524,462.713073730469
857,1284.6550,536.488708496094
858,1288.6688,706.841186523438
859,1289.1787,347.99658203125
860,1289.6730,664.502075195313
861,1290.2041,429.190460205078
862,1290.6491,456.513092041016
863,1291.2566,307.919921875
864,1291.6415,313.283752441406
865,1292.4676,408.624877929688
866,1293.2415,259.543701171875
867,1293.6472,284.284271240234
868,1294.2219,295.885833740234
869,1294.6411,381.405120849609
870,1301.5300,586.883544921875
871,1301.8738,453.666198730469
872,1303.5735,519.852661132813
873,1304.2452,355.081909179688
874,1304.6453,382.925262451172
875,1304.9764,286.328552246094
876,1305.2806,269.719909667969
877,1305.6436,302.689422607422
878,1313.6480,461.466857910156
879,1313.9854,395.764984130859
880,1314.3006,417.735992431641
881,1314.6499,493.335021972656
882,1314.9862,350.512847900391
883,1315.2811,290.802734375
884,1315.6481,331.527404785156
885,1319.6464,269.992309570313
886,1319.9832,273.939422607422
887,1320.3088,298.485595703125
888,1320.6510,332.426422119141
889,1320.9774,261.993499755859
890,1321.2949,271.928863525391
891,1321.6514,400.642211914063
892,1324.6567,490.973724365234
893,1325.1675,360.460693359375
894,1325.6602,363.632537841797
895,1326.1948,299.362579345703
896,1326.6548,389.484588623047
897,1326.9877,315.121551513672
898,1327.2768,316.423614501953
899,1327.6528,332.188293457031
900,1328.0954,216.606094360352
901,1328.6515,214.945770263672
902,1330.6520,342.515045166016
903,1330.9840,255.034851074219
904,1331.2845,245.31428527832
905,1331.6527,288.646118164063
906,1334.6535,230.491058349609
907,1338.6622,377.012847900391
908,1340.6629,294.23974609375
909,1343.6493,242.719924926758
910,1345.6597,269.994354248047
911,1346.6660,240.228744506836
912,1347.6639,254.268096923828
913,1347.9851,235.860290527344
914,1348.3044,253.496185302734
915,1348.6608,292.765014648438
